word;ua_word;date;week_date;month_date;level
assess ;оцінювати, давати оцінку (чому небудь);1.0;1.0;1.0;1.0
assessment ;оцінка, думка, судження ;1.0;1.0;1.0;1.0
assist ;допомога, допомагати ;1.0;1.0;1.0;1.0
assistance ;допомога, підмога ;1.0;1.0;1.0;1.0
assumption ;"припущення; привласнення ";1.0;1.0;1.0;1.0
assure ;запевняти, завіряти ;1.0;1.0;1.0;1.0
atmosphere ;атмосфера ;1.0;1.0;1.0;1.0
attribute ;атрибут ;1.0;1.0;1.0;1.0
automatic ;автоматичний ;1.0;1.0;1.0;1.0
avenue ;авеню, алея ;1.0;1.0;1.0;1.0
awake ;тей, хто прокинувся, тей хто не спить, будити;1.0;1.0;1.0;1.0
award ;нагорода, нагороджувати ;1.0;1.0;1.0;1.0
awful ;величний, жахливий ;1.0;1.0;1.0;1.0
backward(s) ;назад, у зворотньому напрямку ;1.0;1.0;1.0;1.0
bake ;випікання, випічка ;1.0;1.0;1.0;1.0
ban ;заборона, забороняти ;1.0;1.0;1.0;1.0
bare ;голий, оголений, непокритий ;1.0;1.0;1.0;1.0
barely ;"ледь, лише; голо, бідно ";1.0;1.0;1.0;1.0
bargain ;угода, домовлятися ;1.0;1.0;1.0;1.0
barrel ;барель, бочка ;1.0;1.0;1.0;1.0
basketball ;баскетбол ;1.0;1.0;1.0;1.0
bathe ;купатися ;1.0;1.0;1.0;1.0
bay ;"бухта, затока; гавкання, гавкіт ";1.0;1.0;1.0;1.0
beach ;берег ;1.0;1.0;1.0;1.0
bean ;"квасоля, біб; ударити по голові ";1.0;1.0;1.0;1.0
beard ;борода ;1.0;1.0;1.0;1.0
beast ;звір ;1.0;1.0;1.0;1.0
beef ;"яловичина; нарікати, скаржитися ";1.0;1.0;1.0;1.0
beg ;просити, благати ;1.0;1.0;1.0;1.0
bench ;лава, стелаж ;1.0;1.0;1.0;1.0
blackboard ;класна дошка ;1.0;1.0;1.0;1.0
blade ;лезо ;1.0;1.0;1.0;1.0
blanket ;"вовняна ковдра, вкривати; загальний, всеосяжний";1.0;1.0;1.0;1.0
bloody ;закривавлений ;1.0;1.0;1.0;1.0
boast ;хвастощі, хвастати ;1.0;1.0;1.0;1.0
bold ;"жирний (шрифт); хоробрий, зухвалий";1.0;1.0;1.0;1.0
bomb ;бомба ;1.0;1.0;1.0;1.0
bond ;"зобов’язання (боргове); узи, окови, ланцюги";1.0;1.0;1.0;1.0
bookcase ;книжкова шафа ;1.0;1.0;1.0;1.0
boss ;бос, керівник ;1.0;1.0;1.0;1.0
bother ;"турбувати, турбуватися; набридати, докучати";1.0;1.0;1.0;1.0
bound ;"межа, обмеження; зобов'язаний, змушений; скакати, стрибати";1.0;1.0;1.0;1.0
boundary ;кордон, межа ;1.0;1.0;1.0;1.0
boxing ;"упакування в бокси (ящики); бокс (спорт)";1.0;1.0;1.0;1.0
breakdown ;поломка, аварія ;1.0;1.0;1.0;1.0
brief ;короткий, стислий (напр., короткий опис);1.0;1.0;1.0;1.0
broadcast ;теле- (радіо-) мовлення ;1.0;1.0;1.0;1.0
budget ;бюджет ;1.0;1.0;1.0;1.0
buyer ;покупець ;1.0;1.0;1.0;1.0
cabinet ;кабінет, шафка ;1.0;1.0;1.0;1.0
cage ;"клітка; тримати в клітці ";1.0;1.0;1.0;1.0
calculate ;обчислювати ;1.0;1.0;1.0;1.0
calculation ;обчислення;1.0;1.0;1.0;1.0
canal ;канал ;1.0;1.0;1.0;1.0
candidate ;кандидат ;1.0;1.0;1.0;1.0
capable ;здатний, здібний, вправний ;1.0;1.0;1.0;1.0
career ;"кар’єра; швидкий рух ";1.0;1.0;1.0;1.0
careless ;"безтурботний, легковажний; недбалий";1.0;1.0;1.0;1.0
carpet ;килим ;1.0;1.0;1.0;1.0
carriage ;"екіпаж, карета; перевезення; каретка (наприклад в принтері, верстаті)";1.0;1.0;1.0;1.0
cast ;"кидати, метати; розподіляти ролі, давати ролі";1.0;1.0;1.0;1.0
cart ;візок, віз ;1.0;1.0;1.0;1.0
cave ;"печера; видовбувати, рити ";1.0;1.0;1.0;1.0
ceiling ;стеля ;1.0;1.0;1.0;1.0
celebrate ;святкувати ;1.0;1.0;1.0;1.0
ceremony ;церемонія ;1.0;1.0;1.0;1.0
chalk ;крейда ;1.0;1.0;1.0;1.0
chamber ;кімната, камера ;1.0;1.0;1.0;1.0
channel ;канал ;1.0;1.0;1.0;1.0
chart ;чарт (рейтинг), діаграма, таблиця ;1.0;1.0;1.0;1.0
cautious ;обережний, обачний ;1.0;1.0;1.0;1.0
cheek ;"щока; грубіянити, поводитись зухвало";1.0;1.0;1.0;1.0
cheer ;схвальний вигук, оплески ;1.0;1.0;1.0;1.0
childhood ;дитинство ;1.0;1.0;1.0;1.0
chin ;підборіддя ;1.0;1.0;1.0;1.0
chip ;"чіп; стружка, тріска, тонка скибочка (картоплі)";1.0;1.0;1.0;1.0
chocolate ;шоколад ;1.0;1.0;1.0;1.0
Christmas (Xmas) ;Різдво ;1.0;1.0;1.0;1.0
cinema ;кіно ;1.0;1.0;1.0;1.0
circus ;цирк ;1.0;1.0;1.0;1.0
clause ;пункт, стаття ;1.0;1.0;1.0;1.0
clay ;глина ;1.0;1.0;1.0;1.0
climate ;клімат ;1.0;1.0;1.0;1.0
closed ;закритий, замкнутий ;1.0;1.0;1.0;1.0
clothing ;одяг ;1.0;1.0;1.0;1.0
"co-operation
(cooperation)";кооперація, співробітництво;1.0;1.0;1.0;1.0
code ;"код; кодекс ";1.0;1.0;1.0;1.0
collapse ;колапс ;1.0;1.0;1.0;1.0
collar ;комір ;1.0;1.0;1.0;1.0
colleague ;колега ;1.0;1.0;1.0;1.0
collector ;колектор, збирач ;1.0;1.0;1.0;1.0
colony ;колонія ;1.0;1.0;1.0;1.0
column ;колонка (в таблиці), колона ;1.0;1.0;1.0;1.0
comb ;гребінь, гребінець ;1.0;1.0;1.0;1.0
coming ;прихід, приїзд, прибуття, наближення;1.0;1.0;1.0;1.0
commander ;командир ;1.0;1.0;1.0;1.0
commerce ;торгівля ;1.0;1.0;1.0;1.0
commit ;"здійснити (зазвичай щось погане); доручати";1.0;1.0;1.0;1.0
commitment ;зобов’язання ;1.0;1.0;1.0;1.0
companion ;компаньйон ;1.0;1.0;1.0;1.0
compete ;конкурувати, змагатися ;1.0;1.0;1.0;1.0
complaint ;скарга ;1.0;1.0;1.0;1.0
completion ;завершення, закінчення ;1.0;1.0;1.0;1.0
complicated ;складний, важкий;1.0;1.0;1.0;1.0
component ;компонент ;1.0;1.0;1.0;1.0
compose ;складати (речення), створювати (літературний чи музичний твір);1.0;1.0;1.0;1.0
compound ;сполука, суміш ;1.0;1.0;1.0;1.0
concentrate ;концентрат, концентрувати;1.0;1.0;1.0;1.0
concentration ;концентрація;1.0;1.0;1.0;1.0
concept ;концепція, ідея ;1.0;1.0;1.0;1.0
concerning ;відносно, щодо ;1.0;1.0;1.0;1.0
concert ;"концерт; згода, злагода ";1.0;1.0;1.0;1.0
conclude ;"вирішувати, приймати рішення; закінчувати, завершувати";1.0;1.0;1.0;1.0
concrete ;"конкретний; бетонний; тверднути, згущати";1.0;1.0;1.0;1.0
confident ;самовпевнений, упевнений ;1.0;1.0;1.0;1.0
confirm ;підтверджувати ;1.0;1.0;1.0;1.0
conflict ;конфлікт, конфліктувати ;1.0;1.0;1.0;1.0
confuse ;"бентежити; заплутувати, ускладнювати";1.0;1.0;1.0;1.0
confusion ;"зніяковілість; безлад, плутанина ";1.0;1.0;1.0;1.0
congratulate ;поздоровляти;1.0;1.0;1.0;1.0
congratulation ;поздоровлення;1.0;1.0;1.0;1.0
congress ;конгрес ;1.0;1.0;1.0;1.0
conscience ;совість, свідомість ;1.0;1.0;1.0;1.0
conscious ;свідомий, який усвідомлює ;1.0;1.0;1.0;1.0
conservative ;консервативний, консерватор ;1.0;1.0;1.0;1.0
consistent ;послідовний ;1.0;1.0;1.0;1.0
constant ;константа, постійна величина, постійний;1.0;1.0;1.0;1.0
constitute ;складати, засновувати ;1.0;1.0;1.0;1.0
constitution ;конституція;1.0;1.0;1.0;1.0
construct ;"конструкція; конструювати, споруджувати";1.0;1.0;1.0;1.0
consult ;консультуватися, радитися ;1.0;1.0;1.0;1.0
consumer ;споживач, споживати ;1.0;1.0;1.0;1.0
container ;контейнер, ємність ;1.0;1.0;1.0;1.0
context ;контекст ;1.0;1.0;1.0;1.0
continent ;континент ;1.0;1.0;1.0;1.0
continuity ;безперервність, нерозривність ;1.0;1.0;1.0;1.0
continuous ;безперервний ;1.0;1.0;1.0;1.0
contrary ;зворотне, протилежне ;1.0;1.0;1.0;1.0
contrast ;контраст ;1.0;1.0;1.0;1.0
contribution ;внесок;1.0;1.0;1.0;1.0
convert ;конвертувати, перетворювати ;1.0;1.0;1.0;1.0
convince ;переконувати ;1.0;1.0;1.0;1.0
copper ;мідь ;1.0;1.0;1.0;1.0
corporation ;корпорація ;1.0;1.0;1.0;1.0
correctly ;правильно, вірно ;1.0;1.0;1.0;1.0
correspond ;відповідати ;1.0;1.0;1.0;1.0
correspondence ;"відповідність; кореспонденція";1.0;1.0;1.0;1.0
cottage ;котедж ;1.0;1.0;1.0;1.0
cough ;кашель ;1.0;1.0;1.0;1.0
counter ;"чинити опір, протидіяти; лічильник";1.0;1.0;1.0;1.0
"country-side
(countryside)";сільська місцевість ;1.0;1.0;1.0;1.0
county ;графство ;1.0;1.0;1.0;1.0
creation ;створення, творчість, твір ;1.0;1.0;1.0;1.0
crew ;команда, екіпаж (судна) ;1.0;1.0;1.0;1.0
crisis ;криза ;1.0;1.0;1.0;1.0
critic ;критик ;1.0;1.0;1.0;1.0
criticism ;критика ;1.0;1.0;1.0;1.0
crowded ;переповнений ;1.0;1.0;1.0;1.0
crown ;корона, вінець ;1.0;1.0;1.0;1.0
cruel ;жорстокий ;1.0;1.0;1.0;1.0
crush ;роздавлювання, розминання ;1.0;1.0;1.0;1.0
cultural ;культурний ;1.0;1.0;1.0;1.0
cure ;лікування, ліки ;1.0;1.0;1.0;1.0
currency ;"валюта; поширеність ";1.0;1.0;1.0;1.0
currently ;на даний час ;1.0;1.0;1.0;1.0
custom ;"клієнти, покупці; звичай, звичка ";1.0;1.0;1.0;1.0
customs ;мито, митниця ;1.0;1.0;1.0;1.0
cycle ;цикл ;1.0;1.0;1.0;1.0
damp ;"вологий, вологість; зневіра, пригніченість";1.0;1.0;1.0;1.0
dancer ;танцюрист(ка) ;1.0;1.0;1.0;1.0
dare ;наважуватися, насмілюватися ;1.0;1.0;1.0;1.0
deaf ;глухий, глухуватий ;1.0;1.0;1.0;1.0
dealer ;дилер ;1.0;1.0;1.0;1.0
debate ;дебати, обговорення ;1.0;1.0;1.0;1.0
decade ;декада, десяток ;1.0;1.0;1.0;1.0
declaration ;декларація ;1.0;1.0;1.0;1.0
decline ;падіння, занепад ;1.0;1.0;1.0;1.0
decrease ;зменшення, зниження ;1.0;1.0;1.0;1.0
deeply ;глибоко ;1.0;1.0;1.0;1.0
deer ;олень ;1.0;1.0;1.0;1.0
defend ;захищати ;1.0;1.0;1.0;1.0
defnition ;визначення, тлумачення ;1.0;1.0;1.0;1.0
delicate ;делікатний, вишуканий ;1.0;1.0;1.0;1.0
delight ;захоплення, захват ;1.0;1.0;1.0;1.0
delivery ;доставка ;1.0;1.0;1.0;1.0
demonstrate ;демонструвати ;1.0;1.0;1.0;1.0
demonstration ;демонстрація;1.0;1.0;1.0;1.0
dependent ;залежний ;1.0;1.0;1.0;1.0
depth ;глибина ;1.0;1.0;1.0;1.0
derive ;отримувати, діставати (насолоду, користь);1.0;1.0;1.0;1.0
descend ;спускатися, сходити ;1.0;1.0;1.0;1.0
deserve ;заслуговувати ;1.0;1.0;1.0;1.0
destruction ;зруйнування, знищення ;1.0;1.0;1.0;1.0
detailed ;детальний, докладний ;1.0;1.0;1.0;1.0
determination;"рішучість; визначення, встановлення";1.0;1.0;1.0;1.0
devil ;диявол ;1.0;1.0;1.0;1.0
devote ;присвячувати (наприклад, “Навчанню я присвячую 2 години на день”);1.0;1.0;1.0;1.0
diamond ;діамант ;1.0;1.0;1.0;1.0
differ;відрізнятися ;1.0;1.0;1.0;1.0
dining room ;їдальня (кімната) ;1.0;1.0;1.0;1.0
disagree ;розходитися в думках, не погоджуватися;1.0;1.0;1.0;1.0
disappointment ;розчарування;1.0;1.0;1.0;1.0
discipline ;дисципліна ;1.0;1.0;1.0;1.0
dislike ;неприхильність, антипатія ;1.0;1.0;1.0;1.0
dismiss ;звільняти, розпускати ;1.0;1.0;1.0;1.0
disorder ;"безлад, плутанина; розлад (шлунку)";1.0;1.0;1.0;1.0
dispute ;диспут, суперечка ;1.0;1.0;1.0;1.0
distinct ;"особливий, відмінний; чіткий, ясний";1.0;1.0;1.0;1.0
distinction ;відмінність, різниця ;1.0;1.0;1.0;1.0
distinguish ;розрізняти ;1.0;1.0;1.0;1.0
distribute ;розподіляти, роздавати ;1.0;1.0;1.0;1.0
distribution ;розподіл, роздача ;1.0;1.0;1.0;1.0
disturb ;турбувати ;1.0;1.0;1.0;1.0
dive ;занурення, занурюватися ;1.0;1.0;1.0;1.0
doorway ;вхід до приміщення, дверний проріз;1.0;1.0;1.0;1.0
dot ;крапка ;1.0;1.0;1.0;1.0
downstairs ;внизу, нижній поверх ;1.0;1.0;1.0;1.0
draft ;"план, креслення; відбір (наприклад, “Конкурсний відбір”)";1.0;1.0;1.0;1.0
drag ;тягти, волокти ;1.0;1.0;1.0;1.0
drawer ;"шухляда; кресляр ";1.0;1.0;1.0;1.0
driving ;катання, їзда ;1.0;1.0;1.0;1.0
drown ;тонути, топити ;1.0;1.0;1.0;1.0
drug ;ліки, наркотики ;1.0;1.0;1.0;1.0
drum ;барабан, барабанити ;1.0;1.0;1.0;1.0
drunk ;п’яний ;1.0;1.0;1.0;1.0
dusty ;запорошений, запилений ;1.0;1.0;1.0;1.0
eager ;нетерплячий, енергійний ;1.0;1.0;1.0;1.0
edition ;версія, варіант ;1.0;1.0;1.0;1.0
editor ;редактор ;1.0;1.0;1.0;1.0
educate ;навчати ;1.0;1.0;1.0;1.0
educational ;освітній;1.0;1.0;1.0;1.0
effectively ;"ефективно; фактично ";1.0;1.0;1.0;1.0
efficiency ;ефективність ;1.0;1.0;1.0;1.0
efficient ;ефективний ;1.0;1.0;1.0;1.0
elderly ;літній, похилого віку ;1.0;1.0;1.0;1.0
eliminate ;знищувати, ліквідувати ;1.0;1.0;1.0;1.0
elsewhere ;в іншому місті (де-небудь) ;1.0;1.0;1.0;1.0
emerge ;з’являтися, виникати, винирати ;1.0;1.0;1.0;1.0
emergency ;аварія, надзвичайна подія ;1.0;1.0;1.0;1.0
emphasis ;наголос ;1.0;1.0;1.0;1.0
emphasize ;наголошувати ;1.0;1.0;1.0;1.0
empire ;імперія ;1.0;1.0;1.0;1.0
engage ;наймати, вербувати ;1.0;1.0;1.0;1.0
engineering ;інжинірінг, інженерія, розробка ;1.0;1.0;1.0;1.0
enormous ;величезний ;1.0;1.0;1.0;1.0
entertain ;приймати гостей, розважати, забавляти;1.0;1.0;1.0;1.0
entertainment ;видовище, розваги;1.0;1.0;1.0;1.0
entry ;вхід ;1.0;1.0;1.0;1.0
environmental ;що стосується довкілля;1.0;1.0;1.0;1.0
equivalent ;еквівалент ;1.0;1.0;1.0;1.0
error ;помилка ;1.0;1.0;1.0;1.0
establishment;"створення, заснування; установа, організація";1.0;1.0;1.0;1.0
estate ;маєток, земельне володіння, майно;1.0;1.0;1.0;1.0
evaluate ;оцінювати ;1.0;1.0;1.0;1.0
eventually ;зрештою, в кінцевому рахунку ;1.0;1.0;1.0;1.0
evident ;очевидний, явний ;1.0;1.0;1.0;1.0
excess ;"надмірність, надлишок; ексцес ";1.0;1.0;1.0;1.0
excessive ;надмірний ;1.0;1.0;1.0;1.0
excite ;збуджувати, хвилювати ;1.0;1.0;1.0;1.0
excitement ;збудження, хвилювання ;1.0;1.0;1.0;1.0
exciting ;збуджуючий, хвилюючий ;1.0;1.0;1.0;1.0
exclude ;не допускати, виганяти ;1.0;1.0;1.0;1.0
executive ;виконавчий ;1.0;1.0;1.0;1.0
exhibition ;виставка ;1.0;1.0;1.0;1.0
expand ;розширювати, поширювати ;1.0;1.0;1.0;1.0
expansion ;розширення, експансія ;1.0;1.0;1.0;1.0
expectation ;очікування, сподівання;1.0;1.0;1.0;1.0
experienced ;досвідчений ;1.0;1.0;1.0;1.0
explosion ;вибух ;1.0;1.0;1.0;1.0
expose ;виставляти напоказ ;1.0;1.0;1.0;1.0
extension ;розширення, подовження ;1.0;1.0;1.0;1.0
extensive ;"обширний; екстенсивний ";1.0;1.0;1.0;1.0
external ;зовнішній ;1.0;1.0;1.0;1.0
extraordinary ;екстраординарний;1.0;1.0;1.0;1.0
extreme ;крайність, екстримальність ;1.0;1.0;1.0;1.0
